,name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,stock_num,stock,roe,ebt,interest,facevalue,sector
382,(주)썸에이지,208640,Dec-17,23513099.0,715145.0,28114639.0,-9594535.0,994316.0,3554861.0,152.0,7602053.0,27120323.0,-8706014.0,76020529.0,1775.0,-27.49,-8723517.0,0.0,100.0,1
383,(주)썸에이지,208640,Dec-18,36802153.0,31853886.0,41118407.0,-37073151.0,32026814.0,3554558.0,149.0,7628019.0,9091593.0,-29367175.0,76280187.0,1190.0,-151.21,-29167259.0,0.0,100.0,1
384,(주)썸에이지,208640,Dec-19,38725581.0,6820406.0,43489978.0,-50469567.0,7943749.0,3647939.0,26.0,12492173.0,35546229.0,-14157793.0,124921731.0,566.0,-76.84,-14157793.0,-32093.0,100.0,1
385,(주)썸에이지,208640,Dec-20,29241055.0,3774992.0,38820690.0,-58156717.0,5153513.0,7006360.0,24.0,13501822.0,33667177.0,-7710881.0,135018223.0,1345.0,-31.25,-11264064.0,-58568.0,100.0,1
386,(주)씨오더블유오엔,56000,Dec-10,53689392.0,21520991.0,81447191.0,48141179.0,23484304.0,126758850.0,195.0,5391000.0,57962888.0,7745589.0,10782000.0,4165.0,13.29,9514189.0,-688516.0,500.0,1
387,(주)씨오더블유오엔,56000,Dec-11,47314328.0,21534405.0,83607085.0,36518688.0,37280788.0,73923620.0,163.0,5391000.0,46326297.0,-10308689.0,10782000.0,1935.0,-21.76,-10492231.0,-1139564.0,500.0,1
388,(주)씨오더블유오엔,56000,Dec-12,32931247.0,27198145.0,70015194.0,23414733.0,38044978.0,32576529.0,136.0,5391000.0,31970216.0,-14751856.0,10782000.0,1815.0,-34.38,-16684266.0,-1691502.0,500.0,1
389,(주)씨오더블유오엔,56000,Dec-13,23610053.0,38482148.0,69714471.0,15889150.0,38935148.0,29535151.0,109.0,5391000.0,30779323.0,-10808062.0,10782000.0,1480.0,-25.07,-11201108.0,-1951047.0,500.0,1
390,(주)씨오더블유오엔,56000,Dec-14,25696300.0,33295506.0,66975754.0,13015190.0,42785811.0,31463462.0,77.0,5391000.0,24189943.0,-6851655.0,10782000.0,1225.0,-10.29,-6850011.0,-1786680.0,500.0,1
391,(주)씨오더블유오엔,56000,Dec-15,13483965.0,19610355.0,37467433.0,2725674.0,19960355.0,14986884.0,67.0,5391000.0,17507077.0,-10321895.0,10782000.0,5550.0,-46.67,-10267980.0,-1135140.0,500.0,1
392,(주)씨오더블유오엔,56000,Dec-17,19500064.0,2377582.0,22125522.0,329245.0,2411625.0,30676039.0,15.0,7008300.0,19713897.0,181469.0,14016600.0,2575.0,0.92,181469.0,-254007.0,500.0,1
393,(주)씨오더블유오엔,56000,Dec-18,20281730.0,2076129.0,22337356.0,732079.0,2120139.0,25727901.0,17.0,7008300.0,20217216.0,-1004766.0,14016600.0,2270.0,-5.03,-1004766.0,-2904.0,500.0,1
394,(주)씨오더블유오엔,56000,Dec-19,18675445.0,2907916.0,21161057.0,-2635668.0,3788867.0,19805335.0,21.0,7068300.0,17372190.0,-3367747.0,14136600.0,6600.0,-17.92,-3367747.0,-125321.0,500.0,1
395,(주)씨오더블유오엔,56000,Dec-20,48784054.0,25526159.0,54057786.0,-2338041.0,25669533.0,17509559.0,37.0,9860113.0,28388253.0,296576.0,19720225.0,2800.0,1.3,296576.0,-219910.0,500.0,1
398,(주)아시아경제,127710,Dec-15,61563870.0,18390136.0,83795634.0,6584310.0,20698432.0,80516285.0,224.0,12622015.0,63097203.0,5967970.0,25244030.0,3045.0,12.44,8244357.0,-231172.0,500.0,1
399,(주)아시아경제,127710,Dec-16,66655417.0,11498241.0,99241320.0,11604652.0,15163333.0,60334065.0,225.0,12622015.0,84077986.0,6836613.0,25244030.0,4120.0,9.34,9040346.0,-249796.0,500.0,1
400,(주)아시아경제,127710,Dec-17,64197318.0,16267210.0,129002693.0,20326067.0,20302562.0,54258166.0,276.0,12622015.0,108700131.0,9975159.0,25244030.0,3155.0,13.14,7842970.0,-56051.0,500.0,1
401,(주)아시아경제,127710,Dec-18,46469215.0,26059490.0,155657484.0,48856821.0,50166005.0,38402070.0,281.0,12622015.0,105491479.0,29531705.0,25244030.0,2350.0,31.09,4378141.0,-209795.0,500.0,1
402,(주)아시아경제,127710,Dec-19,51548044.0,27128886.0,134950581.0,50217995.0,32340482.0,38372830.0,287.0,12754367.0,102610099.0,4083296.0,25508734.0,1970.0,3.55,5894584.0,-27050.0,500.0,1
403,(주)아시아경제,127710,Dec-20,56392917.0,39691502.0,174949808.0,53904506.0,47168459.0,71847306.0,308.0,12754367.0,127781349.0,4322278.0,25508734.0,2030.0,3.17,4803930.0,-271404.0,500.0,1
404,(주)아이엠비씨,52220,Dec-14,45084476.0,21863353.0,74350231.0,30038873.0,22346652.0,54747997.0,111.0,11500000.0,52003578.0,2112156.0,23000000.0,4100.0,4.24,2773295.0,0.0,500.0,1
405,(주)아이엠비씨,52220,Dec-15,42822811.0,15046596.0,68370451.0,31031980.0,16007386.0,64470533.0,120.0,11500000.0,52363065.0,926939.0,23000000.0,4680.0,2.89,1271340.0,-21223.0,500.0,1
406,(주)아이엠비씨,52220,Dec-16,36930586.0,16449053.0,70835540.0,32692916.0,17373687.0,67239151.0,125.0,11500000.0,53461853.0,1774106.0,23000000.0,3820.0,4.59,3937335.0,-21441.0,500.0,1
407,(주)아이엠비씨,52220,Dec-17,22617763.0,12665412.0,65406293.0,31822493.0,13020561.0,57402132.0,120.0,11500000.0,52385731.0,-175504.0,23000000.0,3290.0,-0.21,204504.0,-8480.0,500.0,1
408,(주)아이엠비씨,52220,Dec-18,30429694.0,10818809.0,62433022.0,30129172.0,11176045.0,58074993.0,100.0,11500000.0,51256977.0,-1603632.0,23000000.0,2255.0,-3.32,-1634944.0,-3925.0,500.0,1
409,(주)아이엠비씨,52220,Dec-19,20894574.0,11960190.0,66610004.0,32166169.0,13173172.0,51552466.0,99.0,11500000.0,53436832.0,2274106.0,23000000.0,2420.0,4.17,2682209.0,-57437.0,500.0,1
410,(주)아이엠비씨,52220,Dec-20,17089893.0,11221614.0,69532673.0,33414496.0,14237653.0,43731791.0,98.0,11500000.0,55295020.0,1299530.0,23000000.0,4465.0,2.06,1717293.0,-94961.0,500.0,1
412,(주)아이톡시,52770,Dec-12,16258345.0,18821536.0,35296797.0,-37437701.0,19990001.0,36657762.0,152.0,10888350.0,15306795.0,-2254893.0,21776700.0,4540.0,-14.73,405621.0,-620486.0,500.0,1
413,(주)아이톡시,52770,Dec-13,16391923.0,16931079.0,33184352.0,-36292738.0,17439959.0,34541745.0,172.0,11010850.0,15744393.0,1144963.0,22021700.0,3145.0,7.27,2274333.0,-676732.0,500.0,1
414,(주)아이톡시,52770,Dec-14,10456212.0,16218477.0,26475140.0,-42318199.0,16610898.0,27461546.0,226.0,11030850.0,9864242.0,-6025461.0,22061700.0,4620.0,-47.06,-5302956.0,-503526.0,500.0,1
415,(주)아이톡시,52770,Dec-18,10835630.0,14241283.0,15432012.0,-84786374.0,14701694.0,14499261.0,51.0,15711697.0,730319.0,-17701357.0,31423394.0,823.0,-2423.79,-17701357.0,0.0,500.0,1
420,(주)아이티센,124500,Mar-15,81068613.0,58581354.0,129422108.0,16309021.0,75816809.0,239266192.0,403.0,2210096.0,53605299.0,2755873.0,4420192.0,24850.0,11.17,3388801.0,-1839190.0,500.0,1
421,(주)아이티센,124500,Dec-16,90752115.0,93159301.0,158288305.0,2426401.0,101663822.0,273654423.0,648.0,4679116.0,56624483.0,-7403425.0,9358232.0,5380.0,-32.14,-8398881.0,-1638462.0,500.0,1
422,(주)아이티센,124500,Dec-17,103881479.0,75284373.0,172136603.0,3416730.0,97487162.0,311549095.0,475.0,7639116.0,74649440.0,-126450.0,15278232.0,2945.0,3.65,199812.0,-1919349.0,500.0,1
423,(주)아이티센,124500,Dec-18,216521973.0,168761815.0,403417388.0,560931.0,227937089.0,697948340.0,506.0,7850341.0,175480298.0,5122051.0,15700682.0,3410.0,-0.87,7996526.0,-2869344.0,500.0,1
424,(주)아이티센,124500,Dec-19,206197962.0,148366993.0,392923342.0,601956.0,228238712.0,1542384997.0,544.0,8095463.0,164684630.0,5561854.0,16190925.0,6850.0,1.06,11596242.0,-5176491.0,500.0,1
425,(주)아이티센,124500,Dec-20,312782977.0,227038523.0,541851968.0,6299056.0,320825076.0,2275082681.0,455.0,9953667.0,221026892.0,3143849.0,19907333.0,5240.0,14.08,11604929.0,-3612033.0,500.0,1
427,(주)아톤,158430,Dec-19,38584876.0,3880883.0,58962831.0,-3878002.0,12857623.0,32525173.0,92.0,2044003.0,46105208.0,-11268303.0,4316577.0,30050.0,-40.57,-10631766.0,-23449.0,500.0,1
428,(주)아톤,158430,Dec-20,43019551.0,4358375.0,57446845.0,-3184739.0,8110458.0,29042823.0,100.0,2176789.0,49336388.0,627671.0,4353577.0,26200.0,2.54,756533.0,-52477.0,500.0,1
429,(주)아프리카티비,67160,Dec-11,39110029.0,14459997.0,58477913.0,15161760.0,31388609.0,47877174.0,211.0,4113871.0,27089304.0,600676.0,8227741.0,7900.0,2.65,926957.0,0.0,500.0,1
430,(주)아프리카티비,67160,Dec-13,24822642.0,16243696.0,57689535.0,2973380.0,20698696.0,48101419.0,277.0,4948872.0,36990839.0,177727.0,9897743.0,9180.0,0.88,50820.0,-278957.0,500.0,1
431,(주)아프리카티비,67160,Dec-14,31754179.0,16188341.0,62241816.0,5051621.0,19303341.0,50455001.0,291.0,5159434.0,42938475.0,2751350.0,10318867.0,26750.0,7.49,3101974.0,-376250.0,500.0,1
432,(주)아프리카티비,67160,Dec-15,37204627.0,18790730.0,68044829.0,8485328.0,19965730.0,62867913.0,386.0,5164434.0,48079099.0,4144643.0,10328867.0,28000.0,10.97,5121856.0,-138544.0,500.0,1
433,(주)아프리카티비,67160,Dec-16,50207534.0,26121591.0,83426397.0,16723629.0,26121591.0,79830292.0,437.0,5435859.0,57304806.0,10048384.0,10871717.0,24650.0,19.56,12837192.0,-30655.0,500.0,1
434,(주)아프리카티비,67160,Dec-17,63375197.0,33334044.0,103442156.0,28448725.0,33334044.0,94552465.0,470.0,5652534.0,70108112.0,14659197.0,11305067.0,19200.0,23.24,18066453.0,0.0,500.0,1
435,(주)아프리카티비,67160,Dec-18,95822127.0,64344159.0,157544019.0,46890839.0,64650995.0,126627786.0,443.0,5747384.0,92893024.0,21334754.0,11494767.0,39400.0,26.6,26592132.0,-7393.0,500.0,1
436,(주)아프리카티비,67160,Dec-19,145005202.0,93108531.0,228549555.0,76179055.0,106760702.0,167868522.0,518.0,5747384.0,121788853.0,34160386.0,11494767.0,68900.0,32.52,41937934.0,-150049.0,500.0,1
437,(주)아프리카티비,67160,Dec-20,195601486.0,128640637.0,292037611.0,106416394.0,144478288.0,196566478.0,579.0,5747384.0,147559323.0,36260334.0,11494767.0,60500.0,27.56,47535022.0,-46753.0,500.0,1
438,(주)안랩,53800,Dec-10,101392944.0,23533553.0,157778720.0,72116856.0,26582610.0,73589891.0,571.0,5182645.0,131196110.0,14205310.0,10013855.0,18950.0,10.83,10620619.0,0.0,500.0,1
439,(주)안랩,53800,Dec-11,90194755.0,39314513.0,172303715.0,77650059.0,42839571.0,103168895.0,686.0,5182645.0,129464144.0,9378658.0,10013855.0,139000.0,7.24,7441421.0,0.0,500.0,1
440,(주)안랩,53800,Dec-12,100810922.0,40883405.0,184885607.0,88906315.0,44167759.0,131665371.0,859.0,5182645.0,140717849.0,14042927.0,10013855.0,44750.0,9.98,17200682.0,-1504.0,500.0,1
441,(주)안랩,53800,Dec-13,102171612.0,37786787.0,183994247.0,92001844.0,40077965.0,137329001.0,865.0,5182645.0,143916282.0,6438362.0,10013855.0,61600.0,4.52,7635738.0,0.0,500.0,1
442,(주)안랩,53800,Dec-14,93866342.0,34854984.0,188119129.0,99590524.0,36350363.0,135422446.0,876.0,5182645.0,151768766.0,9043930.0,10013855.0,36000.0,6.12,10663781.0,0.0,500.0,1
443,(주)안랩,53800,Dec-15,118309317.0,31973478.0,194606731.0,109043656.0,33259787.0,134452685.0,926.0,5182645.0,161346944.0,11919209.0,10013855.0,81200.0,7.61,13746048.0,0.0,500.0,1
444,(주)안랩,53800,Dec-16,136716638.0,41300156.0,214599052.0,119361482.0,42579161.0,142879622.0,1002.0,5182645.0,172019891.0,14617499.0,10013855.0,57800.0,8.77,16288068.0,0.0,500.0,1
445,(주)안랩,53800,Dec-17,146330613.0,38412908.0,223620399.0,129661441.0,39730731.0,150259297.0,1056.0,5182645.0,183889668.0,16278990.0,10013855.0,53700.0,9.15,18851833.0,0.0,500.0,1
446,(주)안랩,53800,Dec-18,152582176.0,49429140.0,244773950.0,142498028.0,50374741.0,159815065.0,1133.0,5182645.0,194399209.0,22845726.0,10013855.0,46400.0,12.08,25362342.0,0.0,500.0,1
447,(주)안랩,53800,Dec-19,168697109.0,50966674.0,260216804.0,153806364.0,54544805.0,166992214.0,1187.0,5182645.0,205671999.0,19142259.0,10013855.0,65500.0,9.57,21775017.0,0.0,500.0,1
448,(주)안랩,53800,Dec-20,198983330.0,58032735.0,280831435.0,164605741.0,63520382.0,178187327.0,1206.0,5182645.0,217311052.0,18478341.0,10013855.0,76200.0,8.8,21479729.0,-15573.0,500.0,1
450,(주)알체라,347860,Dec-20,26541374.0,1690013.0,30508858.0,-21308900.0,2830083.0,4569852.0,94.0,6684397.0,27678775.0,-3704925.0,13368794.0,42150.0,-13.39,-3704783.0,-34138.0,500.0,1
454,(주)알티캐스트,85810,Dec-13,88190020.0,17692605.0,108113000.0,34749697.0,21549842.0,73675699.0,319.0,10286580.0,86563158.0,16008332.0,20573160.0,9220.0,25.9,18274779.0,-768420.0,500.0,1
455,(주)알티캐스트,85810,Dec-14,91118560.0,8130076.0,110036508.0,46663761.0,13168047.0,77137145.0,317.0,10611580.0,96868461.0,13008305.0,21223160.0,9950.0,14.18,16214388.0,-282813.0,500.0,1
456,(주)알티캐스트,85810,Dec-15,83746885.0,13275701.0,113685290.0,43981242.0,17391497.0,62727442.0,328.0,10611580.0,96293793.0,439144.0,21223160.0,5320.0,0.46,-1791296.0,-23032.0,500.0,1
457,(주)알티캐스트,85810,Dec-16,135035569.0,70479944.0,170945346.0,45811490.0,71639555.0,65415904.0,335.0,10611580.0,99305790.0,902016.0,21223160.0,4470.0,1.28,1554588.0,-3673.0,500.0,1
458,(주)알티캐스트,85810,Dec-17,134681585.0,66072228.0,171544134.0,46709658.0,73642729.0,70643136.0,292.0,10611580.0,97901406.0,1050839.0,21223160.0,4975.0,1.6,4241533.0,-7556.0,500.0,1
459,(주)알티캐스트,85810,Dec-18,129070258.0,67214295.0,164474400.0,38516299.0,73585406.0,76200156.0,330.0,10611580.0,90888993.0,-7840096.0,21223160.0,3095.0,-7.69,4409620.0,-9962.0,500.0,1
460,(주)알티캐스트,85810,Dec-19,118226641.0,93164278.0,169930839.0,12808047.0,103714750.0,53178375.0,166.0,10611580.0,66216089.0,-27219159.0,21223160.0,2010.0,-35.68,-17463169.0,-11810.0,500.0,1
461,(주)알티캐스트,85810,Dec-20,50366989.0,11539142.0,86820392.0,9130348.0,18132592.0,44597592.0,150.0,13873212.0,68687800.0,-3815843.0,27746424.0,1825.0,-5.83,-6105115.0,-24194.0,500.0,1
462,(주)액션스퀘어,205500,Dec-17,18950902.0,3039219.0,24963687.0,-20082761.0,11484722.0,9402123.0,207.0,12469713.0,13478966.0,-12258989.0,24939426.0,6400.0,-90.95,-10498085.0,0.0,500.0,1
463,(주)액션스퀘어,205500,Dec-18,14467705.0,4273096.0,21132895.0,-31298147.0,9045478.0,7471298.0,210.0,13242741.0,12087416.0,-11215386.0,26485481.0,1760.0,-87.74,-11215386.0,0.0,500.0,1
464,(주)액션스퀘어,205500,Dec-19,20531664.0,3590280.0,30255626.0,-40458286.0,10055283.0,5838397.0,33.0,20666323.0,20200343.0,-9160139.0,41332645.0,1295.0,-56.74,-9160139.0,-117865.0,500.0,1
465,(주)액션스퀘어,205500,Dec-20,17864111.0,2858674.0,23829092.0,-42476212.0,5434618.0,5835488.0,66.0,20666323.0,18394474.0,-2017926.0,41332645.0,1650.0,-10.46,-2017926.0,0.0,500.0,1
466,(주)액토즈소프트,52790,Dec-10,87508602.0,25780725.0,113298894.0,50068447.0,34913306.0,103464185.0,340.0,4645376.0,78385589.0,2382649.0,9290751.0,10450.0,3.04,13465959.0,0.0,500.0,1
467,(주)액토즈소프트,52790,Dec-11,108507975.0,27188352.0,121236908.0,57823246.0,33937498.0,99270630.0,112.0,4684460.0,87299410.0,7946149.0,9368920.0,13000.0,9.59,17117836.0,0.0,500.0,1
468,(주)액토즈소프트,52790,Dec-12,94741993.0,121423971.0,225833789.0,67249456.0,127180836.0,82978009.0,126.0,4688141.0,98652953.0,9643759.0,9376282.0,37200.0,10.37,16971698.0,-330577.0,500.0,1
469,(주)액토즈소프트,52790,Dec-13,105213614.0,32522532.0,232029942.0,81928098.0,41565411.0,139365154.0,159.0,5648457.0,190464530.0,15080801.0,11296914.0,28950.0,10.43,21738278.0,-1634088.0,500.0,1
470,(주)액토즈소프트,52790,Dec-14,80650622.0,29978304.0,161276991.0,13404781.0,37746037.0,102829670.0,169.0,5658969.0,123530954.0,-69023654.0,11317938.0,33500.0,-43.95,-64344685.0,-116683.0,500.0,1
471,(주)액토즈소프트,52790,Dec-15,68173815.0,25782250.0,149330425.0,6438113.0,32068006.0,100752238.0,35.0,5665319.0,117262420.0,-7040610.0,11330638.0,31250.0,-5.9,229886.0,0.0,500.0,1
472,(주)액토즈소프트,52790,Dec-16,73432988.0,27905536.0,147737258.0,4468222.0,32267322.0,72386383.0,35.0,5665319.0,115469936.0,-2263407.0,11330638.0,13350.0,-1.8,735802.0,0.0,500.0,1
473,(주)액토즈소프트,52790,Dec-17,91713156.0,25500247.0,143736510.0,-2863144.0,36629398.0,55399431.0,97.0,5665319.0,107107112.0,-7477694.0,11330638.0,17200.0,-6.72,-4365636.0,0.0,500.0,1
474,(주)액토즈소프트,52790,Dec-18,74587255.0,32746894.0,127196835.0,-15948973.0,34998149.0,37652204.0,123.0,5665319.0,92198686.0,-14891821.0,11330638.0,9500.0,-14.94,-11769710.0,0.0,500.0,1
478,(주)에스앤케이,950180,Jul-19,305367430.0,14232095.0,320988517.0,89039852.0,17396691.0,102069412.0,172.0,108942915.0,303591825.0,31169202.0,21061800.0,18800.0,10.05,41059970.0,0.0,0.0,1
479,(주)에스앤케이,950180,Jul-20,314122251.0,18351593.0,355729850.0,115388523.0,23228640.0,86000663.0,166.0,113849351.0,332501209.0,22653190.0,21061800.0,13400.0,6.86,30275630.0,-162469.0,0.0,1
480,(주)에이트원,230980,Dec-17,17758244.0,25409526.0,41781273.0,174338.0,30788989.0,8199432.0,97.0,905752.0,10992284.0,-77875.0,9057520.0,3170.0,-0.86,-148573.0,-8603.0,100.0,1
481,(주)에이트원,230980,Dec-18,33042614.0,31875509.0,58799883.0,-1325435.0,36255257.0,37534312.0,87.0,1262541.0,22544626.0,-584401.0,12625406.0,3700.0,-5.42,-964452.0,-312615.0,100.0,1
482,(주)에이트원,230980,Dec-19,16743419.0,22203451.0,33494934.0,-12495224.0,22597753.0,13058815.0,88.0,1289144.0,10897180.0,-11556949.0,12891440.0,5840.0,-71.91,-9565062.0,-244615.0,100.0,1
483,(주)에이트원,230980,Dec-20,17224660.0,19391428.0,44062085.0,-13393218.0,21392271.0,10559369.0,77.0,1607083.0,22669813.0,-664013.0,16070827.0,5310.0,-4.05,-664013.0,-121565.0,100.0,1
485,(주)에프에스엔,214270,Dec-16,24624305.0,4762847.0,28457502.0,-7705339.0,5993935.0,32484436.0,74.0,4561468.0,22463567.0,-6852221.0,45614682.0,2330.0,-30.76,-6576170.0,-419.0,100.0,1
486,(주)에프에스엔,214270,Dec-17,25887859.0,13171066.0,37993333.0,-7352851.0,14159259.0,34193103.0,86.0,5357153.0,23834074.0,399796.0,53571526.0,1695.0,1.59,313235.0,-44135.0,100.0,1
487,(주)에프에스엔,214270,Dec-18,120332418.0,133122796.0,189631623.0,-4662897.0,146037852.0,125414863.0,104.0,8784297.0,43593771.0,2962308.0,87842969.0,1285.0,11.12,1384681.0,-754043.0,100.0,1
488,(주)에프에스엔,214270,Dec-19,98127494.0,89222134.0,196990249.0,-1623727.0,129690252.0,145425213.0,118.0,9629767.0,67299998.0,8639898.0,96297666.0,1130.0,6.78,4210582.0,-706148.0,100.0,1
489,(주)에프에스엔,214270,Dec-20,115820340.0,99894058.0,212888657.0,-8234859.0,136854880.0,163468634.0,97.0,10087622.0,76033777.0,833347.0,100876216.0,1045.0,-10.5,3162311.0,-4049632.0,100.0,1
490,(주)엑셈,205100,Dec-15,19278427.0,5614277.0,37299037.0,5357650.0,7577401.0,20656737.0,116.0,2857629.0,29721636.0,-8274846.0,28576285.0,4140.0,-34.93,-8281751.0,0.0,100.0,1
491,(주)엑셈,205100,Dec-16,33522643.0,10358191.0,55098712.0,7727115.0,22348606.0,27549222.0,181.0,2992845.0,32750106.0,2566502.0,29928452.0,3505.0,8.82,2774456.0,-12914.0,100.0,1
492,(주)엑셈,205100,Dec-17,34106990.0,8881561.0,61720037.0,7273350.0,13169450.0,33716596.0,190.0,3324936.0,48550587.0,-31265.0,33249362.0,4020.0,-1.26,176074.0,-20489.0,100.0,1
493,(주)엑셈,205100,Dec-18,51750966.0,10702004.0,77768734.0,13826333.0,12949481.0,32359592.0,192.0,3324936.0,64819253.0,6275021.0,33249362.0,2790.0,11.6,7223921.0,-246378.0,100.0,1
494,(주)엑셈,205100,Dec-19,57630263.0,8563014.0,86036975.0,18530312.0,14200621.0,34454978.0,197.0,3388227.0,71836354.0,4872081.0,33882273.0,2825.0,7.47,5694661.0,-105101.0,100.0,1
495,(주)엑셈,205100,Dec-20,52994305.0,9000128.0,94382155.0,26729505.0,13819104.0,39177986.0,222.0,3388227.0,80563050.0,8706278.0,33882273.0,4445.0,11.64,10102839.0,-98857.0,100.0,1
496,(주)엔씨소프트,36570,Dec-09,620485244.0,187343844.0,851381725.0,518420281.0,203330868.0,634742379.0,1882.0,10854990.0,648050857.0,188294650.0,21709980.0,149500.0,35.13,240702745.0,0.0,500.0,1
497,(주)엔씨소프트,36570,Dec-10,722757844.0,191694020.0,1023541800.0,622679837.0,262283799.0,659671818.0,2402.0,10903183.0,761258001.0,144261037.0,21806365.0,208500.0,20.78,195056424.0,-53618.0,500.0,1
498,(주)엔씨소프트,36570,Dec-11,638973439.0,198682915.0,1113431660.0,725417660.0,244968180.0,608878406.0,2773.0,10925199.0,868463480.0,117676060.0,21850397.0,307500.0,15.05,157210845.0,-744257.0,500.0,1
499,(주)엔씨소프트,36570,Dec-12,674303526.0,235652440.0,1316825985.0,870734456.0,296262423.0,753520026.0,2288.0,10949416.0,1020563562.0,153666726.0,21898832.0,150500.0,16.79,182907074.0,-5231181.0,500.0,1
500,(주)엔씨소프트,36570,Dec-13,785504545.0,251845267.0,1479521682.0,1016785111.0,320758501.0,756655651.0,2114.0,10957354.0,1158763181.0,158695768.0,21914708.0,248500.0,14.82,216222404.0,-713250.0,500.0,1
501,(주)엔씨소프트,36570,Dec-14,1019545798.0,245386467.0,1698826128.0,1234257185.0,323231514.0,838718200.0,2203.0,10964511.0,1375594614.0,227519296.0,21929022.0,182000.0,18.38,289009079.0,-1359299.0,500.0,1
502,(주)엔씨소프트,36570,Dec-15,1082774018.0,337541366.0,2219197320.0,1330350644.0,430262047.0,838297603.0,2300.0,10964511.0,1788935273.0,166350442.0,21929022.0,213000.0,10.57,239509762.0,-30934.0,500.0,1
503,(주)엔씨소프트,36570,Dec-16,1191628830.0,284355733.0,2360802862.0,1543826676.0,465295074.0,983556874.0,2731.0,10964511.0,1895507788.0,271381872.0,21929022.0,247500.0,14.9,346073078.0,-2993463.0,500.0,1
504,(주)엔씨소프트,36570,Dec-17,1772726949.0,455797606.0,3526567161.0,1905908375.0,797327861.0,1758721722.0,3201.0,10969511.0,2729239300.0,444043112.0,21939022.0,447500.0,19.14,610242811.0,-4136371.0,500.0,1
505,(주)엔씨소프트,36570,Dec-18,1576408673.0,473074463.0,2941278714.0,2163816327.0,562307309.0,1715115508.0,3458.0,10969511.0,2378971405.0,421467651.0,21939022.0,466500.0,16.44,637349919.0,-4631838.0,500.0,1
506,(주)엔씨소프트,36570,Dec-19,2087864327.0,449764539.0,3346377400.0,2382086226.0,834211970.0,1701185423.0,3755.0,10977011.0,2512165431.0,359154723.0,21954022.0,541000.0,14.72,496153575.0,-7164813.0,500.0,1
507,(주)엔씨소프트,36570,Dec-20,2444363386.0,509342417.0,4081208897.0,2856767123.0,936521663.0,2416184212.0,4224.0,10977011.0,3144687233.0,586612599.0,21954022.0,931000.0,20.83,803256528.0,-10460426.0,500.0,1
508,(주)엔에이치엔벅스,104200,Dec-10,51335085.0,36629697.0,72709100.0,15646971.0,37589893.0,44895625.0,135.0,6712475.0,35119207.0,9932600.0,13424950.0,8750.0,28.8,9252465.0,-57552.0,500.0,1
509,(주)엔에이치엔벅스,104200,Dec-11,47566761.0,26110384.0,67331168.0,23208684.0,27599871.0,47530303.0,206.0,6763775.0,39731297.0,7560701.0,13527550.0,12800.0,20.17,8690193.0,-7671.0,500.0,1
510,(주)엔에이치엔벅스,104200,Dec-12,34581243.0,16877525.0,53838439.0,19575731.0,17755467.0,50379224.0,174.0,6763775.0,36082972.0,-3631941.0,13527550.0,11900.0,-9.58,-3538463.0,-6959.0,500.0,1
511,(주)엔에이치엔벅스,104200,Dec-16,64743780.0,24672370.0,95677069.0,36937699.0,25898828.0,73029718.0,145.0,7413775.0,69778241.0,-3833960.0,14827550.0,11600.0,-5.2,-3258890.0,0.0,500.0,1
512,(주)엔에이치엔벅스,104200,Dec-17,61480454.0,24447751.0,91004398.0,32052660.0,26372822.0,92820905.0,144.0,7413775.0,64631576.0,-5353884.0,14827550.0,7800.0,-7.28,-5222044.0,0.0,500.0,1
513,(주)엔에이치엔벅스,104200,Dec-18,65298376.0,22913906.0,90437496.0,37238202.0,24516095.0,89652083.0,131.0,7413775.0,65921400.0,5219618.0,14827550.0,5550.0,8.57,5934167.0,0.0,500.0,1
514,(주)엔에이치엔벅스,104200,Dec-19,71863647.0,24752824.0,99589700.0,41784262.0,29511212.0,84847822.0,119.0,7413775.0,70078489.0,4121734.0,14827550.0,5650.0,6.9,5395914.0,-65481.0,500.0,1
515,(주)엔에이치엔벅스,104200,Dec-20,51646900.0,20291589.0,87952924.0,37943871.0,25440799.0,68720426.0,116.0,7413775.0,62512125.0,-4474238.0,14827550.0,5370.0,-5.78,-4133794.0,-69417.0,500.0,1
516,(주)엔이능률,53290,Dec-10,38424276.0,10697988.0,52834686.0,22269761.0,11114309.0,45348901.0,231.0,5774750.0,41720377.0,3300615.0,11549500.0,3005.0,7.91,4561710.0,0.0,500.0,1
517,(주)엔이능률,53290,Dec-11,43118974.0,12708442.0,58207502.0,25418691.0,13232642.0,47587863.0,301.0,5774750.0,44974860.0,4436647.0,11549500.0,6150.0,10.32,5935197.0,0.0,500.0,1
518,(주)엔이능률,53290,Dec-12,28119832.0,11084156.0,50189633.0,23919453.0,12670022.0,51714369.0,288.0,5774750.0,37519611.0,72272.0,11549500.0,3630.0,0.18,-431220.0,0.0,500.0,1
519,(주)엔이능률,53290,Dec-13,34745528.0,14682043.0,57952354.0,28173800.0,16288669.0,55623117.0,240.0,5774750.0,41663684.0,4471456.0,11549500.0,2970.0,11.29,5533321.0,0.0,500.0,1
520,(주)엔이능률,53290,Dec-14,40289412.0,15348164.0,60446383.0,29646893.0,17271662.0,52916516.0,226.0,5774750.0,43174721.0,2811588.0,11549500.0,4010.0,6.63,4044581.0,0.0,500.0,1
