,name,code,year,sector,x1,x2,x3,x4,x5,om,ga,gs,ge,croe,cpb,bankrupt
2627,키네마스터(주),139670,2020,1,0.772010365537002,0.5237830957147022,0.19589985801470786,164.626433098923,1.8021271129631067,0.10870479479807835,0.1526387451200783,0.5345114717492205,0.2564102564102564,17.84,18.814286474879275,0
2628,알에스오토메이션(주),140670,2018,2,0.297623530926244,0.26094928837996895,0.009602382281363031,2.9570592065886574,1.3389342785602127,0.007171660652148436,-0.0333569902056823,0.12827292324758957,-0.1615720524017467,-7.26,-3.286536464516712,0
2629,알에스오토메이션(주),140670,2019,2,0.31953820025259205,0.2630677917108258,-0.005364598650835755,2.4549681653644706,1.1242028650887197,-0.004771913341825892,-0.00810063220961186,-0.16717636630475027,-0.036458333333333336,-2.22,-0.4387536930781324,0
2630,알에스오토메이션(주),140670,2020,2,0.25975885821661715,0.21293728124728287,-0.03393752635835533,2.013363504813951,1.2946437645662525,-0.026213795089590142,0.043559707024736355,0.20177426121889414,0.021621621621621623,-7.84,0.15159536189695855,0
2631,(주)아이디스,143160,2012,2,0.4113479885987732,0.3029652930299209,0.2681132958077988,6.583491600240525,1.2295790811318767,0.21805290926142773,0.08201386634536917,1.3580622794592676,0.07169811320754717,28.336859546657116,0.932173910434205,0
2632,(주)아이디스,143160,2013,2,0.6417308689263027,0.3852241596941454,0.16929976889206916,16.627367541830445,0.8053759603714397,0.21021209624134798,0.17832528149295562,-0.22819534768048555,0.06690140845070422,-10.600000000000001,-1.2746544889422242,0
2633,(주)아이디스,143160,2014,2,0.6031859315896423,0.4040210227243987,0.08270954176538169,9.706160356332532,0.7529448685948941,0.10984807150585921,0.06828480685456624,-0.0012620153846381486,0.19141914191419143,-10.36,-0.38948893366531656,0
2634,(주)아이디스,143160,2015,2,0.6530482312170914,0.36132093714498614,0.08519854868472951,8.53128311886819,0.7282412394510899,0.11699220542487779,0.29026209692554966,0.24792944061800637,0.07479224376731301,1.1799999999999997,0.16884967988986677,0
2635,(주)아이디스,143160,2016,2,0.70674515787801,0.3539067520070056,-0.057572741349443235,5.700737948687716,0.6996656947186614,-0.08228607145387268,-0.08026577071020592,-0.11635533167880208,-0.03608247422680412,-11.459999999999999,-0.46391339433602174,0
2636,(주)아이디스,143160,2017,2,0.7242256952463219,0.4507523874994678,0.048727636068819774,6.948022844701714,0.582872928633652,0.08359907224211836,-0.11801755129198652,-0.26524382035246863,-0.02406417112299465,9.39,-0.12524316717924278,0
2637,(주)아이디스,143160,2018,2,0.692061007453408,0.45815036109267965,0.02604893513378689,16.594854885584194,0.6600771125823529,0.0394634727325695,0.013511994035025256,0.14775629082389674,-0.0027397260273972603,-3.8400000000000003,0.9753292619534644,0
2638,(주)아이디스,143160,2019,2,0.6285832500324107,0.44013533844883207,0.0348676984810969,14.916402260092609,0.6553005836065857,0.05320870964160466,0.03178384568461644,0.02431752797461384,0.027472527472527472,-1.5999999999999999,0.30396437070178584,0
